Date,CAUDAL,PP,T,PET,NDVI
2003-08-14,4049,0,26.3,4.4,0.436
2003-08-15,3756,0,26.4,5.1,0.438
2003-08-16,3595,0.2,25.9,4.1,0.43
2003-08-17,3530,1.2,24.9,4.5,0.413
2003-08-18,3509,0,26,4.5,0.431
2003-08-19,3480,0.3,26.3,4.5,0.436
2003-08-20,3448,0,26.8,4.4,0.445
2003-08-21,3457,0.3,26.9,4.4,0.446
2003-08-22,3409,0.1,27.3,4.4,0.453
2003-08-23,3355,9.9,26.9,4.5,0.446
2003-08-24,3405,0,27.1,4.5,0.45
2003-08-25,3552,2.4,26,4.3,0.431
2003-08-26,3958,22.8,25.5,4.3,0.423
2003-08-27,4779,0.1,25.4,4,0.421
2003-08-28,4748,0.1,25.5,4.4,0.423
2003-08-29,4288,0.1,24.9,4.4,0.413
2003-08-30,4098,0,25.3,4.4,0.42
2003-08-31,3751,0,25.5,4.3,0.423
2003-09-01,3228,0,26.2,4.4,0.435
2003-09-02,3423,0.1,26.4,4.5,0.438
2003-09-03,3613,4.1,26.2,4.4,0.435
2003-09-04,4009,0,25.9,4.3,0.43
2003-09-05,4251,0,26.3,4.3,0.436
2003-09-06,4428,0.1,26.6,4.3,0.441
2003-09-07,4625,3.5,27.3,4.1,0.453
2003-09-08,4971,0,27.3,4.3,0.453
2003-09-09,5167,3.6,27.6,4.4,0.458
2003-09-10,5348,19.9,26.2,4.3,0.435
2003-09-11,5624,20.9,23.8,4.2,0.395
2003-09-12,5996,0.1,25.1,4.2,0.416
2003-09-13,6347,0,26.1,4.2,0.433
2003-09-14,6617,0,26.7,4,0.443
2003-09-15,6755,0,27,4.1,0.448
2003-09-16,6721,0,27.2,4.2,0.451
2003-09-17,6623,33.3,25.3,4.2,0.42
2003-09-18,6613,0.2,26,4.1,0.431
2003-09-19,6424,0,26.6,4.1,0.441
2003-09-20,6280,0,27.2,4.1,0.451
2003-09-21,5996,7.6,26.5,4,0.44
2003-09-22,5717,18.8,25,3.9,0.415
2003-09-23,5241,18.4,27.3,3.8,0.453
2003-09-24,4874,0.1,27.7,3.9,0.46
2003-09-25,4432,12.6,27.8,3.9,0.461
2003-09-26,4161,9.2,28.6,4,0.64
2003-09-27,3946,8.8,27.3,4,0.453
2003-09-28,3703,6.8,27.8,4,0.461
2003-09-29,3547,13.5,26.7,4.1,0.443
2003-09-30,3293,17.4,26.1,4,0.433
2003-10-01,3083,0.1,26.8,4,0.445
2003-10-02,2902,23.5,26.9,4.1,0.446
2003-10-03,2716,2.1,27.2,4,0.75
2003-10-04,2314,0,27.3,4.1,0.453
2003-10-05,1956,1.1,27.7,4.1,0.46
2003-10-06,1736,5.5,27.9,3.9,0.463
2003-10-07,1575,20.7,27.9,4,0.463
2003-10-08,1374,14,25.9,4.1,0.43
2003-10-09,1263,8.5,27.6,4.1,0.458
2003-10-10,1078,2.2,28.2,4.1,0.468
2003-10-11,1006,18.5,27.2,4,0.451
2003-10-12,1229,2.5,26.3,4,0.436
2003-10-13,1615,0.2,25.8,3.9,0.428
2003-10-14,1974,0.2,26.4,4,0.438
2003-10-15,2252,2.6,27.1,4.1,0.45
2003-10-16,2416,0,27.3,4.1,0.453
2003-10-17,2802,0,27.6,4.1,0.458
2003-10-18,2993,0,27.5,4.1,0.456
2003-10-19,3238,0.1,27.8,4.1,0.461
2003-10-20,3422,17.5,27.9,3.9,0.463
2003-10-21,3643,1.5,28,4.2,0.464
2003-10-22,3776,0,27.4,3.7,0.455
2003-10-23,3663,7.3,28,3.7,0.464
2003-10-24,3402,0,28.4,3.9,0.471
2003-10-25,3151,0,29,4,0.481
2003-10-26,2904,0,29.4,3.9,0.488
2003-10-27,2697,4.1,28.5,4,0.473
2003-10-28,2460,19.2,27.4,4,0.455
2003-10-29,2224,1.7,26.1,4,0.433
2003-10-30,1983,0,27.8,4.1,0.461
2003-10-31,1831,0,28.3,4.1,0.469
2003-11-01,1754,13.6,27.8,4.2,0.461
2003-11-02,1700,5.3,25.9,4.1,0.43
2003-11-03,1960,0.2,26.4,3.9,0.438
2003-11-04,2204,0,26.7,4,0.443
2003-11-05,2389,0,27.9,3.9,0.463
2003-11-06,2613,6.1,27.6,3.9,0.458
2003-11-07,2835,22.8,27.7,3.9,0.46
2003-11-08,3012,0.1,27.9,3.9,0.463
2003-11-09,3254,0,28.7,3.9,0.476
2003-11-10,3513,16.4,28.7,4,0.476
2003-11-11,3783,1.9,26.4,4.1,0.438
2003-11-12,4022,0,28.1,4.1,0.466
2003-11-13,4020,0.2,28.7,4.1,0.476
2003-11-14,3778,16.1,28.4,4.1,0.471
2003-11-15,3628,0,27.7,3.9,0.46
2003-11-16,3941,17.9,28.1,4,0.466
2003-11-17,4381,10.3,28.7,4,0.476
2003-11-18,4638,7.7,29,4.1,0.481
2003-11-19,4860,0.9,29,4.1,0.481
2003-11-20,5137,1.7,28.6,4.2,0.55
2003-11-21,5425,30.2,26.8,4.2,0.445
2003-11-22,5673,8,27.7,4,0.46
2003-11-23,5893,0,28,4.1,0.464
2003-11-24,6010,0.1,28.9,4.1,0.479
2003-11-25,5854,2.1,28.3,4.1,0.469
2003-11-26,5455,7.5,27.3,4.2,0.453
2003-11-27,4984,4.6,26.1,4.2,0.433
2003-11-28,4597,10.1,28.4,4.2,0.471
2003-11-29,4329,0.3,29.1,4.2,0.483
2003-11-30,4210,4.9,28,4.2,0.464
2003-12-01,4825,17.1,26.5,4.3,0.44
2003-12-02,5301,2.2,27.9,4.2,0.463
2003-12-03,5073,14.3,28.6,4.2,0.474
2003-12-04,4814,8.5,27.8,5,0.461
2003-12-05,4616,0,28.2,4.1,0.468
2003-12-06,4394,13.4,28.5,4.3,0.473
2003-12-07,4297,4.3,28.5,4.4,0.473
2003-12-08,4195,1.3,28.2,4.4,0.468
2003-12-09,3988,0.7,27.9,4.4,0.463
2003-12-10,3803,9.2,28.1,4.4,0.466
2003-12-11,3772,48.4,28.6,4.4,0.474
2003-12-12,3971,58.8,26.8,4.4,0.445
2003-12-13,4285,52.6,25.9,4.2,0.43
2003-12-14,4550,2.1,27.6,4.3,0.458
2003-12-15,4918,36.6,27.1,4.1,0.45
2003-12-16,5395,0.7,26.3,4,0.436
2003-12-17,5634,1.2,25.8,4.2,0.428
2003-12-18,5610,0,24.7,4.4,0.41
2003-12-19,5667,0.3,26.2,4.4,0.435
2003-12-20,5878,0.5,27.3,4.4,0.453
2003-12-21,6051,7.2,27.3,4.5,0.453
2003-12-22,6102,1.3,28.2,4.6,0.468
2003-12-23,5992,0.6,27.7,4.6,0.46
2003-12-24,6016,1.5,27.5,4.7,0.456
2003-12-25,6182,2.9,26.4,4.7,0.438
2003-12-26,6477,73.9,25.8,4.6,0.428
2003-12-27,6680,0.8,28,4.1,0.464
2003-12-28,6530,1.1,29.1,4.5,0.483
2003-12-29,6083,7.5,28,4.6,0.464
2003-12-30,5566,12.5,27.7,4.7,0.46
2003-12-31,5375,0,26.6,4.7,0.441
2004-01-01,5389,0.4,26.3,4.7,0.436
2004-01-02,5470,0.1,26.2,4.9,0.435
2004-01-03,5600,0.1,26.7,4.8,0.443
2004-01-04,5771,0.7,27.7,4.9,0.46
2004-01-05,5935,0.3,27.8,4.7,0.461
2004-01-06,6107,0.9,27.9,4.7,0.463
2004-01-07,6312,68.4,26.1,4.2,0.433
2004-01-08,6325,13.2,27.4,4.8,0.455
2004-01-09,6122,8.4,27.7,4.9,0.46
2004-01-10,5925,0.1,28.6,4.9,0.474
2004-01-11,5681,0,29,4.4,0.481
2004-01-12,5478,3.6,28.5,4.6,0.473
2004-01-13,5373,0,28.7,4.8,0.476
2004-01-14,5318,0,29.4,4.8,0.488
2004-01-15,5250,2.9,29.9,4.7,0.496
2004-01-16,5033,0,29.4,4.6,0.488
2004-01-17,4726,2.8,28.7,4.7,0.476
2004-01-18,4473,5.9,29.3,4.2,0.486
2004-01-19,4234,0,29.1,4.9,0.483
2004-01-20,4034,3.1,29.1,4.9,0.483
2004-01-21,3880,6.5,29.3,4.8,0.486
2004-01-22,3719,2.2,29.1,4.8,0.483
2004-01-23,3606,0,28.2,4.9,0.468
2004-01-24,3554,3.1,28,4.9,0.464
2004-01-25,3513,0,27.5,5,0.456
2004-01-26,3480,5.9,28,4.9,0.464
2004-01-27,3428,0.4,28.6,4.7,0.474
2004-01-28,3314,2.1,29,4.7,0.481
2004-01-29,3214,0,28.5,4.2,0.473
2004-01-30,3144,0.2,28.3,5,0.469
2004-01-31,3110,3.5,28.2,4.9,0.468
2004-02-01,3081,0.9,28.2,4.6,0.468
2004-02-02,3052,0.1,27.1,4.9,0.45
2004-02-03,3027,0.3,27.4,5.1,0.455
2004-02-04,3014,154.2,28,5,0.464
2004-02-05,3010,1.1,27.3,5,0.453
2004-02-06,2999,1.4,26.6,5,0.441
2004-02-07,2986,0.4,26.3,4.9,0.436
2004-02-08,2974,1.9,27.3,4.9,0.453
2004-02-09,2964,0.6,26.1,4.2,0.433
2004-02-10,2974,0.3,26.7,5,0.443
2004-02-11,2988,0.4,27.1,5,0.45
2004-02-12,3014,0.5,27.8,5.1,0.461
2004-02-13,3051,0.3,28.3,5.1,0.469
2004-02-14,3079,14.7,28,4.9,0.464
2004-02-15,3097,18.5,28,4.9,0.464
2004-02-16,3124,16.6,28.3,4.9,0.469
2004-02-17,3156,0.2,28.4,4.7,0.471
2004-02-18,3206,20.5,27.9,4.9,0.463
2004-02-19,3239,1,27.9,5,0.463
2004-02-20,3267,2.1,28.1,4.2,0.466
2004-02-21,3301,16,27.6,5,0.458
2004-02-22,3368,9.4,26.6,5.1,0.441
2004-02-23,3443,0.4,26.8,5,0.445
2004-02-24,3542,0.1,27.6,5,0.3
2004-02-25,3649,0.9,28.4,4.8,0.471
2004-02-26,3719,10.2,27.9,4.9,0.463
2004-02-27,3740,0,28.2,5,0.468
2004-02-28,3757,4.2,28.5,5,0.473
2004-02-29,3787,13.1,27.9,5,0.463
2004-03-01,3843,7.5,28.5,5.1,0.473
2004-03-02,3912,7.7,28.1,4.3,0.466
2004-03-03,3993,9.2,26.7,5,0.443
2004-03-04,4132,0.5,27.5,4.9,0.456
2004-03-05,4314,32.1,26,4.8,0.431
2004-03-06,4482,0.2,27.4,4.9,0.455
2004-03-07,4492,0.3,27.3,5,0.453
2004-03-08,4327,1.2,27.5,5.1,0.456
2004-03-09,4253,0.7,26.8,5.1,0.445
2004-03-10,4445,0.2,26.2,5.1,0.435
2004-03-11,4796,9.5,27.2,4.9,0.451
2004-03-12,5253,0,26.6,5,0.441
2004-03-13,5452,0,27.5,4.2,0.456
2004-03-14,5166,2.4,27.6,5.1,0.458
2004-03-15,4922,3.6,27.6,5.1,0.458
2004-03-16,4863,0,27.1,5.2,0.45
2004-03-17,4946,0.7,27.7,5,0.46
2004-03-18,5218,4.9,28.2,4.9,0.468
2004-03-19,5445,13.5,28.3,4.9,0.469
2004-03-20,5724,8.9,27.7,5.2,0.46
2004-03-21,5896,4.7,27.7,5.3,0.46
2004-03-22,6110,0,26.9,5.2,0.446
2004-03-23,6140,12.9,27,5.1,0.448
2004-03-24,6065,1.7,27.3,5.1,0.453
2004-03-25,6135,0,27.4,4.2,0.455
2004-03-26,6300,12.9,28.9,5,0.479
2004-03-27,6157,1.2,27.9,5,0.463
2004-03-28,6381,0,28,5.1,0.464
2004-03-29,7064,6.5,27.4,4.9,0.455
2004-03-30,8477,0,28,4.9,0.464
2004-03-31,7821,2.9,27.6,5,0.458
2004-04-01,6247,21.8,28.2,5.1,0.468
2004-04-02,5636,19.3,28.2,5,0.468
2004-04-03,5345,4.1,27.9,4.5,0.463
2004-04-04,4870,0,28.2,4.8,0.468
2004-04-05,4687,12.5,27.9,4.2,0.463
2004-04-06,4476,0,28.7,5,0.476
2004-04-07,4344,10.3,28.3,5,0.469
2004-04-08,4097,1.1,28.3,4.9,0.469
2004-04-09,3792,0,27.6,5,0.458
2004-04-10,3576,0.3,27.9,5.1,0.463
2004-04-11,3403,0,28.3,5,0.469
2004-04-12,3231,23.4,28.6,5,0.474
2004-04-13,2844,3.7,28.3,5,0.469
2004-04-14,2961,62.6,27.1,4.7,0.45
2004-04-15,3792,15.9,28.6,4.7,0.474
2004-04-16,3835,18.6,28,4.4,0.464
2004-04-17,3175,7.4,28.3,4.9,0.469
2004-04-18,2882,1.7,27.9,4.9,0.463
2004-04-19,2672,0.5,27.4,4.8,0.455
2004-04-20,2452,1,28.5,4.7,0.473
2004-04-21,2317,2.8,28.6,4.8,0.474
2004-04-22,2075,23.9,27.5,4.8,0.456
2004-04-23,1939,0,27.2,4.9,0.451
2004-04-24,2097,0,27.8,4.7,0.461
2004-04-25,2462,14.4,27.7,4.6,0.46
2004-04-26,2644,8.5,26.5,4.8,0.44
2004-04-27,2598,44.7,26.7,4.3,0.443
2004-04-28,2427,8.1,26.7,4.9,0.443
2004-04-29,2057,0.1,27.8,4.9,0.461
2004-04-30,1889,1.5,26.5,4.9,0.44
2004-05-01,1757,0,27.2,4.9,0.451
2004-05-02,2302,0,27.1,4.9,0.45
2004-05-03,3482,0.4,28.2,5.1,0.468
2004-05-04,4148,55.6,26.7,5.1,0.443
2004-05-05,5312,0.5,27.8,5,0.461
2004-05-06,6002,21.5,26.9,4.9,0.446
2004-05-07,7376,0.3,26.4,5,0.438
2004-05-08,9070,0.1,26.1,4.3,0.433
2004-05-09,9573,0.1,26.5,5,0.44
2004-05-10,10010,0,27.2,5.1,0.451
2004-05-11,8718,0,27.6,5.2,0.458
2004-05-12,8576,0,27.6,5.1,0.458
2004-05-13,9126,0.1,28.1,5.1,0.466
2004-05-14,9360,0.4,27.6,5.2,0.7
2004-05-15,8719,25.1,25.7,5.2,0.426
2004-05-16,8973,0.5,26,5.1,0.431
2004-05-17,8920,0.3,27.1,4.8,0.45
2004-05-18,8202,0.6,27.1,5.2,0.45
2004-05-19,7283,0.2,26.9,4.4,0.446
2004-05-20,7277,0,27,5.2,0.448
2004-05-21,7315,9.3,27.7,5.1,0.46
2004-05-22,6902,0.3,27.6,5,0.458
2004-05-23,6080,0,27.8,5,0.461
2004-05-24,5542,30.9,27.5,5,0.456
2004-05-25,5883,45.7,27.2,5,0.451
2004-05-26,5676,57.4,25.7,4.9,0.426
2004-05-27,5327,0.2,25.9,5,0.43
2004-05-28,6150,0,26.4,5,0.438
2004-05-29,5942,11.2,27.2,5,0.451
2004-05-30,5934,0,26.4,4.4,0.438
2004-05-31,5951,0,26.9,4.9,0.446
2004-06-01,6139,31.3,25.9,5.1,0.43
2004-06-02,7138,0.6,25.4,5.1,0.421
2004-06-03,9079,0.6,24.8,5.1,0.411
2004-06-04,12020,0,26.2,5.2,0.435
2004-06-05,14360,0.1,26.7,5.2,0.443
2004-06-06,15110,0.1,26.6,5.3,0.441
2004-06-07,13760,1.9,25.6,5.1,0.425
2004-06-08,11330,0.2,25.9,5,0.43
2004-06-09,9416,0.7,26.3,5,0.436
2004-06-10,8796,0.5,27.1,4.2,0.45
2004-06-11,7468,0.8,26.7,5.1,0.443
2004-06-12,7136,0.7,26.4,5.2,0.438
2004-06-13,8045,50.8,25,5.2,0.415
2004-06-14,9307,0,24.9,5.4,0.413
2004-06-15,8497,0,24.4,5.2,0.405
2004-06-16,8131,0,25.4,5.2,0.421
2004-06-17,7572,0,25.2,5.4,0.418
2004-06-18,5728,0.2,25.7,5.2,0.426
2004-06-19,4913,0.6,25,5.2,0.415
2004-06-20,4756,0,26,5.1,0.431
2004-06-21,5292,0,26.4,4.2,0.438
2004-06-22,4836,0.6,26.3,4.8,0.436
2004-06-23,4352,0.5,25.8,4.9,0.428
2004-06-24,5330,0.1,25.1,4.8,0.416
2004-06-25,5801,1.4,25.4,4.7,0.421
2004-06-26,6740,0.5,26,4.7,0.431
2004-06-27,6693,0.7,25,4.8,0.415
2004-06-28,5782,0.1,25.6,4.8,0.425
2004-06-29,7450,0.4,26.1,4.8,0.433
2004-06-30,7896,0.4,25.5,4.9,0.423
2004-07-01,6004,0.3,24.7,5,0.41
2004-07-02,5543,0.9,25.9,4.2,0.43
2004-07-03,5343,0,25.8,5.1,0.428
2004-07-04,5829,31.4,25,4.9,0.415
2004-07-05,7027,5.4,25.4,5,0.421
2004-07-06,6916,0,25.6,4.9,0.425
2004-07-07,8709,0.2,26.4,5,0.438
2004-07-08,7536,0.1,26.3,4.9,0.436
2004-07-09,5456,12.4,27.2,4.9,0.451
2004-07-10,4661,0,26.3,4.8,0.436
2004-07-11,4574,14.2,26,4.8,0.431
2004-07-12,4822,0.3,26.2,4.8,0.435
2004-07-13,4831,0.2,26.4,5.1,0.438
2004-07-14,4430,20.7,26.3,4.3,0.436
2004-07-15,4452,0.8,25.5,4.9,0.423
2004-07-16,4962,0.1,25.3,5.1,0.42
2004-07-17,5148,12.8,25.3,4.9,0.42
2004-07-18,5226,0.2,25.4,5,0.421
2004-07-19,5743,0.2,25.4,5.1,0.421
2004-07-20,4938,0.1,25.9,5.2,0.43
2004-07-21,5531,0,25.8,5.3,0.428
2004-07-22,5851,0.2,26.1,5.1,0.433
2004-07-23,6838,0.1,26.1,5,0.433
2004-07-24,7247,0.4,25.7,4.8,0.426
2004-07-25,7076,3.1,24.9,4.4,0.413
2004-07-26,6370,0.5,25.5,4.9,0.423
2004-07-27,6340,0,25.8,5,0.428
2004-07-28,6290,0.1,26.6,4.8,0.441
2004-07-29,6317,8.7,26.7,4.9,0.443
2004-07-30,6478,0,26.1,4.9,0.433
2004-07-31,6459,18.2,24.8,5,0.411
2004-08-01,6640,0,25.4,5,0.421
2004-08-02,6647,0,25.1,5,0.69
2004-08-03,6892,0,25.8,5,0.428
2004-08-04,6680,0,25.6,5,0.425
2004-08-05,5932,0,26.5,4.4,0.44
2004-08-06,5316,0.1,26,4.9,0.431
2004-08-07,5435,0.1,24.6,4.9,0.408
2004-08-08,5914,0.1,23.5,5.1,0.39
2004-08-09,6466,0,24.1,5.1,0.4
2004-08-10,6793,0,24.2,5,0.401
2004-08-11,6566,0,24.7,5.1,0.41
2004-08-12,5789,0,25.7,5,0.426
2004-08-13,5412,0,25.7,5.1,0.426
2004-08-14,5386,0,26.2,5.1,0.435
2004-08-15,5924,0,26.5,5.2,0.44
2004-08-16,6207,0.1,26.2,4.4,0.435
2004-08-17,6100,13.4,26.4,5.1,0.438
2004-08-18,5587,11.1,25.7,5,0.426
2004-08-19,5049,0.4,26.6,4.9,0.441
2004-08-20,5596,0.1,26.2,5,0.435
2004-08-21,6208,0,27,5,0.448
2004-08-22,6122,0.1,26.7,5,0.443
2004-08-23,6159,0.2,26.1,5,0.433
2004-08-24,6453,4.2,26,4.9,0.431
2004-08-25,6822,0.5,25.3,4.9,0.42
2004-08-26,7311,0.4,25,4.9,0.415
2004-08-27,7198,0.1,26.6,4.3,0.441
2004-08-28,6622,0.7,26.9,4.8,0.446
2004-08-29,6277,5.3,25.2,4.7,0.418
2004-08-30,5457,0.2,24.9,4.7,0.413
2004-08-31,4405,0,26.3,4.8,0.436
2004-09-01,4148,0,26.5,4.8,0.44
2004-09-02,3768,0.1,26.5,4.8,0.44
2004-09-03,3410,0.2,25.5,4.7,0.423
2004-09-04,3081,4.1,25.6,4.7,0.425
2004-09-05,2697,0.3,26.4,4.9,0.438
2004-09-06,2319,7.2,26.9,4.8,0.446
2004-09-07,1997,1,27.2,4.2,0.451
2004-09-08,1742,15.3,27.5,4.8,0.456
2004-09-09,1574,34.3,25.6,4.8,0.425
2004-09-10,1295,4.6,25.9,4.5,0.43
2004-09-11,1093,0,26.4,4.6,0.438
2004-09-12,905,18.2,25.7,4.7,0.426
2004-09-13,1265,0,24.9,4.6,0.413
2004-09-14,1862,0,25.2,4.7,0.418
2004-09-15,2456,0,26.2,4.8,0.435
2004-09-16,3068,0.1,27,4.6,0.448
2004-09-17,3559,0,27.7,4.7,0.46
2004-09-18,3829,0.1,27.7,4.1,0.46
2004-09-19,4182,0,27.9,4.6,0.463
2004-09-20,4466,2.9,27.5,4.6,0.456
2004-09-21,4795,4.8,28.2,4.6,0.468
2004-09-22,5166,2.3,27.3,4.4,0.453
2004-09-23,5519,6,26.9,4.5,0.446
2004-09-24,4998,0,27.1,4.4,0.45
2004-09-25,4393,4.1,27.3,4.4,0.453
2004-09-26,3621,14.2,27.1,4.3,0.45
2004-09-27,3380,0.2,26.3,4.3,0.436
2004-09-28,2893,3.8,27.6,4.4,0.458
2004-09-29,2052,1.4,27.4,4.3,0.455
2004-09-30,1555,18.5,26.8,4.4,0.445
2004-10-01,1307,26.2,26.3,4.2,0.436
2004-10-02,2504,3.2,27.1,4.3,0.45
2004-10-03,4795,7.9,27.5,4.3,0.456
2004-10-04,4698,0.1,27.1,4.3,0.45
2004-10-05,4192,33.3,26.8,4.4,0.445
2004-10-06,5241,1.2,26.1,4.5,0.433
2004-10-07,6920,0,27.6,4.4,0.458
2004-10-08,6558,0,28.3,4.4,0.469
2004-10-09,5573,0,28.3,4.4,0.469
2004-10-10,4944,21.9,27.3,4.6,0.453
2004-10-11,4732,1.5,27.1,4.4,0.45
2004-10-12,4740,0.1,28.5,4.3,0.473
2004-10-13,4119,53.5,28.2,4.1,0.468
2004-10-14,3105,3.8,27.7,4.2,0.46
2004-10-15,2761,0.7,27.8,4.3,0.461
2004-10-16,2488,15.3,28.1,4.3,0.466
2004-10-17,2175,5.7,28.4,4.4,0.471
2004-10-18,2150,0.5,28.6,4.3,0.474
2004-10-19,3432,13.3,27.4,4.1,0.455
2004-10-20,4886,9.6,27.7,4.2,0.46
2004-10-21,5449,9.4,26.8,4.5,0.445
2004-10-22,6305,0.9,27.4,4.2,0.455
2004-10-23,6970,30.2,26.1,4.2,0.433
2004-10-24,7382,1.2,26.9,4.2,0.446
2004-10-25,7268,4.5,27.7,4.2,0.46
2004-10-26,6345,3.3,29,4.2,0.481
2004-10-27,5387,9.3,28.2,4.3,0.468
2004-10-28,4817,1,27,4.3,0.448
2004-10-29,5176,6.5,27.4,4.3,0.455
2004-10-30,6232,7.3,27.7,4.3,0.46
2004-10-31,6725,7.5,27.4,4.4,0.455
2004-11-01,6653,9.7,26.6,5.1,0.441
2004-11-02,6343,0.1,27.5,5.1,0.456
2004-11-03,5612,15.8,27.8,4.5,0.461
2004-11-04,5148,4.6,28.3,4.4,0.469
2004-11-05,5016,7.3,28.3,4.4,0.469
2004-11-06,5830,8.3,26.9,4.2,0.2
2004-11-07,7446,42.5,25.4,4.4,0.421
2004-11-08,8854,2.3,26.3,4.3,0.436
2004-11-09,8346,4.2,28.1,4.2,0.466
2004-11-10,7674,0,28.9,4.2,0.479
2004-11-11,6788,0.1,29.3,4.2,0.486
2004-11-12,6413,13.9,29.4,4.2,0.488
2004-11-13,6553,11.8,26.9,4.2,0.446
2004-11-14,5786,0.1,28.1,4.5,0.466
2004-11-15,4545,6.9,28.4,4.2,0.471
2004-11-16,4100,0,28.4,4.2,0.471
2004-11-17,4147,17.5,28.8,3.9,0.478
2004-11-18,3582,0.1,27.6,4,0.458
2004-11-19,3901,34.2,27.6,4,0.458
2004-11-20,4922,7.6,27.8,4.1,0.461
2004-11-21,6354,0.3,27.9,4,0.463
2004-11-22,6388,0,28.1,4.2,0.32
2004-11-23,5373,0.2,28.4,4.1,0.471
2004-11-24,4717,11,27.7,4.1,0.46
2004-11-25,4890,0,28.3,4.6,0.469
2004-11-26,4523,0,28.8,4.2,0.478
2004-11-27,4041,0.1,28.6,4.2,0.474
2004-11-28,3678,10.6,28.7,4.2,0.476
2004-11-29,3992,12.4,29,4.1,0.481
2004-11-30,4629,5.2,27.1,4.1,0.45
2004-12-01,5033,1.1,27.1,4,0.45
2004-12-02,5071,2.3,27.5,4,0.456
2004-12-03,4946,41.9,27.4,4.1,0.455
2004-12-04,4738,0.3,27.4,4.1,0.455
2004-12-05,4773,33.2,25.8,4.1,0.428
2004-12-06,6356,0,26.4,4.6,0.438
2004-12-07,7707,0,27.9,3.9,0.463
2004-12-08,7550,0.5,28.4,4,0.471
2004-12-09,6038,36.8,28.2,4.1,0.468
2004-12-10,5545,26.6,27.3,4.1,0.453
2004-12-11,6328,0.2,27.5,4.1,0.456
2004-12-12,6339,1.4,27.5,4.1,0.456
2004-12-13,5281,32.5,28.2,4.1,0.468
2004-12-14,4807,36.7,26.4,4.1,0.438
2004-12-15,5747,2.4,27.3,4.2,0.453
2004-12-16,6329,12.9,27.8,4,0.461
2004-12-17,7778,9.5,28.1,4.6,0.466
2004-12-18,7503,4.4,28,4.2,0.464
2004-12-19,6286,7.7,27.5,4.2,0.456
2004-12-20,5286,15,27.7,4.2,0.46
2004-12-21,4586,9,28,4.3,0.464
2004-12-22,4588,10.8,27.5,4.3,0.456
2004-12-23,4844,0,28.4,4.1,0.471
2004-12-24,6169,0.2,28.9,4.2,0.46
2004-12-25,6442,0,28.5,4.2,0.473
2004-12-26,5556,0.3,26.4,4.3,0.438
2004-12-27,4579,0.3,26.9,4.2,0.446
2004-12-28,3786,0.5,27.4,4.7,0.455
2004-12-29,3038,24.2,28.4,4.2,0.471
2004-12-30,2784,6.9,27.2,4.1,0.451
2004-12-31,2930,25.7,27,4.2,0.448
2005-01-01,3240,6.2,27.4,4.3,0.455
2005-01-02,3714,0,27.9,4.3,0.463
2005-01-03,4040,0,28.2,4.3,0.468
2005-01-04,3640,16.9,28.1,4.3,0.466
2005-01-05,3271,7.6,27.4,4.3,0.455
2005-01-06,3790,0.2,26.8,4.4,0.445
2005-01-07,5256,35.3,26.2,4.5,0.435
2005-01-08,7063,14.4,27.1,4.7,0.45
2005-01-09,7854,0,27.8,4.4,0.48
2005-01-10,6164,1.2,28.1,4.4,0.466
2005-01-11,4790,8.5,28.3,4.2,0.469
2005-01-12,4925,7.2,28,4.1,0.464
2005-01-13,5476,2.9,27.6,4.1,0.458
2005-01-14,6206,4.2,28.7,4.2,0.476
2005-01-15,5934,0,29.8,4.3,0.494
2005-01-16,5333,0,29.6,4.3,0.491
2005-01-17,4957,0,29.1,4.4,0.483
2005-01-18,4558,0,29.7,4.5,0.493
2005-01-19,4121,0,29.9,4.7,0.496
2005-01-20,3736,0,30.8,4.5,0.511
2005-01-21,3388,7.6,30.1,4.6,0.499
2005-01-22,3137,4.1,29.6,4.5,0.491
2005-01-23,2896,12.5,28.6,4.5,0.474
2005-01-24,2585,0.3,29.5,4.6,0.489
2005-01-25,2387,4.4,29,4.6,0.66
2005-01-26,2217,0,28.8,4.6,0.478
2005-01-27,2048,0,28,4.6,0.464
2005-01-28,1850,5,27.1,4.6,0.45
2005-01-29,1681,6.7,28.2,4.7,0.468
2005-01-30,1431,4.4,28.6,4.7,0.474
2005-01-31,1215,0,28.5,4.7,0.473
2005-02-01,1392,46.1,28.7,4.7,0.476
2005-02-02,1779,25.4,26.9,4.7,0.446
2005-02-03,2088,36.8,26.3,4.7,0.436
2005-02-04,3605,0.1,27.1,4.6,0.45
2005-02-05,5002,0.1,27.3,4.6,0.453
2005-02-06,5821,5.4,27.8,4.7,0.461
2005-02-07,6397,0.5,27.9,4.8,0.463
2005-02-08,6853,1.5,27.2,5,0.451
2005-02-09,7725,18.1,27.8,5,0.461
2005-02-10,8471,129.9,26.9,4.5,0.446
2005-02-11,9624,1.2,26.4,4.9,0.438
2005-02-12,10270,49.6,26.9,5,0.446
2005-02-13,10780,0.3,26.6,5.1,0.441
2005-02-14,11340,58.2,28,5,0.464
2005-02-15,11030,0.8,28.1,4.9,0.466
2005-02-16,9687,0.7,28.8,5,0.478
2005-02-17,8651,8.7,27.9,5.1,0.463
2005-02-18,7500,0.9,26.6,5.1,0.441
2005-02-19,6650,1.1,26.6,5,0.441
2005-02-20,6369,2.4,26.6,4.8,0.441
2005-02-21,7424,1,26.9,5.2,0.446
2005-02-22,7925,0.2,27.8,4.4,0.461
