DATE;CAUDAL;PP;PP_anterior;T;PET;NDVI
2000-06-05;24680;0.1;0.2;25.6;4.9;NA
2000-06-06;24530;0.2;0.1;26.6;4.1;NA
2000-06-07;24350;0.1;0;26;4;NA
2000-06-08;24190;0;1.3;25.9;4;NA
2000-06-09;23970;1.3;0.1;25.3;3.9;NA
2000-06-10;23800;0.1;0;25.8;3.8;NA
2000-06-11;23640;0;0;25.7;3.8;NA
2000-06-12;23530;0;0;26.4;4;NA
2000-06-13;23440;0;0;27.1;4;NA
2000-06-14;23370;0;27.9;27.1;4;NA
2000-06-15;23310;27.9;8.9;26.9;3.9;NA
2000-06-16;23300;8.9;7;26.3;4.9;NA
2000-06-17;23340;7;0;24.9;4.1;NA
2000-06-18;23340;0;0;25.9;4;NA
2000-06-19;23300;0;0.1;26.2;4;NA
2000-06-20;23260;0.1;40.3;26.3;4.1;NA
2000-06-21;23270;40.3;0.1;25.5;4;NA
2000-06-22;23320;0.1;0;25.1;4.1;NA
2000-06-23;23340;0;0;25.7;4.1;NA
2000-06-24;23370;0;0;25.6;4.2;NA
2000-06-25;23370;0;0.1;25.4;4.1;NA
2000-06-26;23370;0.1;6.9;26.2;4.1;NA
2000-06-27;23370;6.9;0;25.7;4.8;NA
2000-06-28;23390;0;0;26.8;4.1;NA
2000-06-29;23390;0;0.1;26.9;4.1;NA
2000-06-30;23370;0.1;4.3;27;3.9;NA
2000-07-01;23320;4.3;0;27;4;NA
2000-07-02;23250;0;0.2;26.1;4.1;NA
2000-07-03;23180;0.2;61.1;26.6;4.1;NA
2000-07-04;23100;61.1;0;24.1;4;NA
2000-07-05;22960;0;0.1;25;4;NA
2000-07-06;22770;0.1;0.1;25.3;3.5;0.182
2000-07-07;22560;0.1;5.8;25.7;3.8;NA
2000-07-08;22430;5.8;0.2;25.4;4.8;NA
2000-07-09;22310;0.2;39;26;3.9;NA
2000-07-10;22210;39;10;25.7;4;NA
2000-07-11;22110;10;0.5;26.1;4;NA
2000-07-12;21980;0.5;0;26.3;4.1;NA
2000-07-13;21860;0;0;23.8;4;NA
2000-07-14;21750;0;0;23.2;4.1;NA
2000-07-15;21600;0;0;22.2;4.1;NA
2000-07-16;21430;0;0;23;4.2;NA
2000-07-17;21340;0;0;24.4;4.2;NA
2000-07-18;21330;0;0;24.7;4.1;NA
2000-07-19;21320;0;2;25;4.8;NA
2000-07-20;21230;2;17.1;25.3;4.1;NA
2000-07-21;21070;17.1;0;25.1;4.3;NA
2000-07-22;20840;0;4.8;26;4.3;0.169
2000-07-23;20690;4.8;10.4;26.3;4.2;NA
2000-07-24;20590;10.4;0;23.8;4.2;NA
2000-07-25;20510;0;0;22.4;3.8;NA
2000-07-26;20510;0;0;23.8;3.7;NA
2000-07-27;20550;0;0;24.5;3.8;NA
2000-07-28;20600;0;0;24.7;4;NA
2000-07-29;20720;0;0.1;25.6;4;NA
2000-07-30;20740;0.1;0;25.9;5;NA
2000-07-31;20660;0;0.1;25.8;4.7;NA
2000-08-01;20400;0.1;4.2;26.3;4.2;NA
2000-08-02;20000;4.2;10.9;26.7;4.2;NA
2000-08-03;19460;10.9;22.7;27.5;4.3;NA
2000-08-04;18980;22.7;7.1;25.3;4.3;NA
2000-08-05;18400;7.1;0;23.9;4.4;NA
2000-08-06;17880;0;4.9;25.7;4.4;NA
2000-08-07;17660;4.9;0;26.8;4;NA
2000-08-08;17840;0;17.4;26.3;4;NA
2000-08-09;18070;17.4;0.5;26.5;4.1;NA
2000-08-10;18060;0.5;0;25.3;4.3;NA
2000-08-11;17950;0;0;26;4.7;NA
2000-08-12;17940;0;0.1;26.1;4.4;NA
2000-08-13;17980;0.1;0;25.6;4.5;NA
2000-08-14;18060;0;0;24.8;4.4;NA
2000-08-15;18070;0;0.1;25.5;4.3;NA
2000-08-16;17910;0.1;1.3;25.8;4.2;NA
2000-08-17;17610;1.3;0.1;26.4;4.3;NA
2000-08-18;17180;0.1;1.2;26.7;4.4;NA
2000-08-19;16610;1.2;10.4;26.8;4.4;NA
2000-08-20;16000;10.4;0;26.8;4.5;NA
2000-08-21;15470;0;0;26.3;4.6;NA
2000-08-22;15080;0;0.4;26.9;4.6;NA
2000-08-23;14930;0.4;6.2;27.4;4.5;NA
2000-08-24;15110;6.2;4.3;27.4;4.6;NA
2000-08-25;15130;4.3;0;27.2;4.6;NA
2000-08-26;14830;0;0.1;27.5;4.7;NA
2000-08-27;14510;0.1;0;27.2;4.6;NA
2000-08-28;14330;0;0;27.8;4.7;NA
2000-08-29;14110;0;0;28;4.8;NA
2000-08-30;13730;0;10.3;28.2;4.8;NA
2000-08-31;13300;10.3;0;27.4;4.4;NA
2000-09-01;12840;0;0;27.6;4.4;NA
2000-09-02;12400;0;5.1;27.9;4.7;NA
2000-09-03;11990;5.1;6.8;28;4.4;NA
2000-09-04;11610;6.8;0;25.3;4.6;NA
2000-09-05;11300;0;0;26.1;4.8;NA
2000-09-06;10880;0;2.4;27.5;4.8;NA
2000-09-07;10590;2.4;0;27.9;4.8;NA
2000-09-08;10600;0;7;28;4.6;0.77
2000-09-09;10790;7;0;28;4.7;NA
2000-09-10;10800;0;0.3;27.2;4.7;NA
2000-09-11;10640;0.3;0;28.5;4.6;NA
2000-09-12;10420;0;6.2;28.7;4.6;NA
2000-09-13;10360;6.2;4.4;27.4;4.7;NA
2000-09-14;10280;4.4;1.6;27.5;4.8;NA
2000-09-15;10120;1.6;0;28;4.8;NA
2000-09-16;10060;0;0;25.4;4.8;NA
2000-09-17;10290;0;0;26.5;4.8;NA
2000-09-18;10720;0;0.1;26.1;5;NA
2000-09-19;11190;0.1;0;26.9;5;NA
2000-09-20;11580;0;1.7;26.4;5;NA
2000-09-21;11960;1.7;0.3;26.6;5;NA
2000-09-22;12190;0.3;3.3;27.4;5;NA
2000-09-23;12430;3.3;0;25.6;5.1;NA
2000-09-24;12710;0;2.9;27.6;4.4;NA
2000-09-25;12870;2.9;12.4;25.9;4.9;NA
2000-09-26;12930;12.4;0;23.2;4.9;NA
2000-09-27;13050;0;0;23.8;4.9;NA
2000-09-28;13360;0;0.1;26.3;4.9;NA
2000-09-29;14270;0.1;7;26.7;5;NA
2000-09-30;15500;7;0;25.5;5.1;NA
2000-10-01;16170;0;0;26.8;5.1;NA
2000-10-02;16360;0;1.7;26.7;4.9;NA
2000-10-03;16180;1.7;9.9;25.7;5;0.396
2000-10-04;16050;9.9;0.3;26.3;5.1;NA
2000-10-05;15960;0.3;39.8;26.7;4.6;NA
2000-10-06;15820;39.8;3.5;26.4;5.2;NA
2000-10-07;15530;3.5;0.1;25.7;5.2;NA
2000-10-08;15140;0.1;6.5;27.1;4.7;NA
2000-10-09;14790;6.5;0.1;25.8;4.6;NA
2000-10-10;14530;0.1;11.6;26.7;4.9;NA
2000-10-11;14400;11.6;0;27.4;5;NA
2000-10-12;14530;0;0.5;27.6;4.9;NA
2000-10-13;14720;0.5;0;28.3;4.8;NA
2000-10-14;14800;0;0.1;25.4;4.9;NA
2000-10-15;14670;0.1;0;26.6;4.9;NA
2000-10-16;14310;0;0.6;26.9;4.8;NA
2000-10-17;13870;0.6;0.1;27.4;4.9;NA
2000-10-18;13400;0.1;8.2;27.5;5.1;NA
2000-10-19;12970;8.2;0;27.2;5.1;NA
2000-10-20;12620;0;0;26.9;5.2;NA
2000-10-21;12300;0;3.7;27.1;5;NA
2000-10-22;12010;3.7;0.1;26.9;5;NA
2000-10-23;11730;0.1;5.7;27.9;4.9;NA
2000-10-24;11500;5.7;9.9;28.3;5.1;NA
2000-10-25;11380;9.9;4;26.7;5.2;NA
2000-10-26;11380;4;3.7;26.4;5.1;NA
2000-10-27;11330;3.7;0.3;26.9;4.8;NA
2000-10-28;11140;0.3;3.7;27.5;5.1;NA
2000-10-29;11060;3.7;10.8;26.2;5;NA
2000-10-30;11300;10.8;0;27.1;5.1;NA
2000-10-31;11460;0;0;28.2;5;NA
2000-11-01;11530;0;8.6;28.8;4.8;NA
2000-11-02;11660;8.6;0;27.7;5;NA
2000-11-03;11900;0;3.9;27.7;5;NA
2000-11-04;12120;3.9;3.9;28.1;5;NA
2000-11-05;12300;3.9;4;27.8;4.9;NA
2000-11-06;12340;4;1.3;28;4.7;NA
2000-11-07;12050;1.3;3.6;28.1;4.8;NA
2000-11-08;11480;3.6;0;26.9;4.5;NA
2000-11-09;10820;0;0;28.1;4.8;NA
2000-11-10;10100;0;0;28.3;5;NA
2000-11-11;9602;0;0;28.7;5.1;NA
2000-11-12;9150;0;0;28.5;5.1;NA
2000-11-13;8872;0;0;28.7;4.9;NA
2000-11-14;8503;0;10.1;29;4.9;NA
2000-11-15;8168;10.1;11.2;27.5;4.9;NA
2000-11-16;7876;11.2;24.7;26.7;5.1;NA
2000-11-17;7731;24.7;0;25.3;5;NA
2000-11-18;7508;0;0.1;26;5;NA
2000-11-19;7161;0.1;0.1;27.8;4.7;NA
2000-11-20;7041;0.1;0;28;4.8;NA
2000-11-21;6956;0;0.1;27.6;4.9;NA
2000-11-22;7135;0.1;71.2;26.3;5.1;NA
2000-11-23;7456;71.2;0;25.8;5;NA
2000-11-24;7740;0;0.1;27;4.9;NA
2000-11-25;8022;0.1;0.1;26.7;4.8;NA
2000-11-26;8589;0.1;0;27.7;4.8;NA
2000-11-27;9759;0;4.1;27.3;4.8;0.558
2000-11-28;10940;4.1;5.8;27.3;5;NA
2000-11-29;11500;5.8;0;27.5;4.9;NA
2000-11-30;11680;0;18.8;27.2;4.5;NA
2000-12-01;11690;18.8;0;26;5;NA
2000-12-02;11890;0;0.1;27.3;5.1;NA
2000-12-03;12270;0.1;1.5;28;4.9;NA
2000-12-04;12600;1.5;21.9;28.1;4.9;NA
2000-12-05;12880;21.9;12.6;26.9;4.7;NA
2000-12-06;13120;12.6;42.4;26.7;4.8;NA
2000-12-07;13360;42.4;27.6;25.5;4.9;NA
2000-12-08;13360;27.6;5.2;26;5;NA
2000-12-09;13530;5.2;0;26.3;4.9;NA
2000-12-10;14460;0;0.6;26.9;4.6;NA
2000-12-11;15810;0.6;3;27.8;4.4;NA
2000-12-12;16940;3;0;28.1;5;NA
2000-12-13;17540;0;0;28.4;5;0.715
2000-12-14;17800;0;0;27.5;5;NA
2000-12-15;17720;0;0;27.7;4.9;NA
2000-12-16;17320;0;0.1;28.1;5.1;NA
2000-12-17;16750;0.1;0;26.4;4.9;NA
2000-12-18;16010;0;0;27.1;4.9;NA
2000-12-19;14950;0;0.5;26.8;5;NA
2000-12-20;13940;0.5;0.1;27.1;5;NA
2000-12-21;13020;0.1;0.2;27.3;5;NA
2000-12-22;12410;0.2;0;27.4;4.6;NA
2000-12-23;12040;0;8.7;27.1;5;NA
2000-12-24;11690;8.7;0.1;27.7;5;NA
2000-12-25;11390;0.1;4.3;27.4;5;NA
2000-12-26;11160;4.3;12.7;27.3;5;NA
2000-12-27;10990;12.7;31.5;26.7;5.1;NA
2000-12-28;11180;31.5;0;25.5;5.1;NA
2000-12-29;11630;0;3.5;26.1;5;NA
2000-12-30;11990;3.5;23.1;26.6;5;NA
2000-12-31;12520;23.1;0.1;26.4;5;NA
2001-01-01;13640;0.1;29.3;25.5;4.9;NA
2001-01-02;14610;29.3;0.1;26.6;4.6;NA
2001-01-03;15140;0.1;0.7;27.1;5;NA
2001-01-04;15460;0.7;3.6;27.3;4.8;NA
2001-01-05;15670;3.6;1.1;27.3;5;NA
2001-01-06;15750;1.1;4.6;26;5;NA
2001-01-07;15700;4.6;1.4;27.5;4.9;NA
2001-01-08;15460;1.4;8.8;26.9;5;NA
2001-01-09;15090;8.8;0;27.6;5;NA
2001-01-10;14870;0;2;27.4;5;NA
2001-01-11;14770;2;3.8;26.5;5;NA
2001-01-12;14750;3.8;3.4;26;5;NA
2001-01-13;14640;3.4;3.7;26.7;4.6;NA
2001-01-14;14530;3.7;4.7;25.9;5;NA
2001-01-15;14740;4.7;27.3;26;5;NA
2001-01-16;15280;27.3;0.2;25.3;5.1;NA
2001-01-17;15870;0.2;4.4;25.8;4.9;NA
2001-01-18;16280;4.4;17;25.7;4.8;NA
2001-01-19;16720;17;30.2;25.9;5;NA
2001-01-20;17160;30.2;1.9;25.4;5;NA
2001-01-21;17560;1.9;0;24.7;5.1;NA
2001-01-22;18320;0;0.5;26.1;4.8;NA
2001-01-23;19040;0.5;49.8;27;4.8;0.287
2001-01-24;19680;49.8;18.8;26.4;4.5;NA
2001-01-25;20160;18.8;1.9;25.6;4.9;NA
2001-01-26;20610;1.9;38.3;25.7;5;NA
2001-01-27;20990;38.3;18.4;26;5.1;NA
2001-01-28;21220;18.4;0.1;26.3;5.1;NA
2001-01-29;21340;0.1;3.5;26.6;5.1;NA
2001-01-30;21340;3.5;19.3;26.2;4.9;NA
2001-01-31;21290;19.3;0;27.1;5;NA
2001-02-01;21100;0;6.2;26.6;5.1;NA
2001-02-02;20850;6.2;0;27.2;5.1;NA
2001-02-03;20490;0;0;26;5;NA
2001-02-04;20070;0;0;25.5;4.5;NA
2001-02-05;19620;0;0;25.6;5.1;NA
2001-02-06;19080;0;11.9;25.9;5.1;NA
2001-02-07;18530;11.9;0.1;25.7;4.9;NA
2001-02-08;18130;0.1;3.2;26.2;4.9;NA
2001-02-09;18020;3.2;0.1;24.8;5;NA
2001-02-10;18190;0.1;0;26.5;5.1;NA
2001-02-11;18470;0;0;24.9;4.9;NA
2001-02-12;18620;0;0.2;25.5;4.8;NA
2001-02-13;18470;0.2;119.6;26.3;4.9;NA
2001-02-14;18150;119.6;0;26.1;4.9;NA
2001-02-15;17950;0;0;26.2;4.4;NA
2001-02-16;17860;0;0;26.6;4.9;NA
2001-02-17;17810;0;0;26.6;4.9;NA
2001-02-18;18020;0;0;26.1;4.8;NA
2001-02-19;18250;0;1.7;26.4;4.8;NA
2001-02-20;18220;1.7;0;26.9;4.9;NA
2001-02-21;18080;0;0;26.6;5;NA
2001-02-22;18050;0;82.7;26.8;4.7;NA
2001-02-23;18200;82.7;0.1;26.6;4.8;NA
2001-02-24;18340;0.1;0.1;24.5;4.9;NA
2001-02-25;18420;0.1;0.1;25.9;4.8;NA
2001-02-26;18630;0.1;0;26.5;4.6;NA
2001-02-27;19040;0;17.3;26.6;5;NA
2001-02-28;19430;17.3;26;26.5;4.7;NA
2001-03-01;19660;26;2.1;24.9;4.9;NA
2001-03-02;19780;2.1;98.6;26.2;5;NA
2001-03-03;19980;98.6;19.4;25.6;5;NA
2001-03-04;20220;19.4;0;25;5;NA
2001-03-05;20440;0;1.3;27;5;NA
2001-03-06;20700;1.3;20.7;26.8;5;NA
2001-03-07;21050;20.7;12.4;27.1;4.9;NA
2001-03-08;21390;12.4;0.2;25.6;4.9;NA
2001-03-09;21670;0.2;0.4;26.5;4.8;NA
2001-03-10;21860;0.4;5.5;26.8;4.5;NA
2001-03-11;21980;5.5;0;27.1;4.8;NA
2001-03-12;22000;0;9.1;27.9;5.1;NA
2001-03-13;22050;9.1;18.1;28.1;5.1;NA
2001-03-14;22340;18.1;0;26.6;4.9;NA
2001-03-15;22440;0;0.2;26.5;5.1;NA
2001-03-16;22460;0.2;34.8;26.7;5;NA
2001-03-17;22450;34.8;0;25.7;5;NA
2001-03-18;22420;0;7.4;26.5;5.1;NA
2001-03-19;22340;7.4;15.3;27;5;0.654
2001-03-20;22310;15.3;20.6;26.2;4.8;NA
2001-03-21;22270;20.6;0.1;24.1;4.4;NA
2001-03-22;22270;0.1;0;26.1;4.9;NA
2001-03-23;22240;0;0;27.2;4.9;NA
2001-03-24;22250;0;95;26.6;4.9;NA
2001-03-25;22350;95;33.5;25.3;5;NA
2001-03-26;22460;33.5;0.1;25.3;4.9;NA
2001-03-27;22510;0.1;0;26;4.9;NA
2001-03-28;22520;0;19.1;26.8;5;NA
2001-03-29;22550;19.1;13.4;26.3;4.9;NA
2001-03-30;22650;13.4;0.1;24.6;4.9;NA
2001-03-31;22700;0.1;0;26.3;4.9;NA
2001-04-01;22690;0;1.7;27.3;4.4;NA
2001-04-02;22700;1.7;12.4;26.6;5;NA
2001-04-03;22680;12.4;0;26;4.9;NA
2001-04-04;22770;0;31.1;26.4;5;0.181
2001-04-05;22820;31.1;59.3;26.3;5;NA
2001-04-06;22880;59.3;27.7;26.6;4.8;NA
2001-04-07;22960;27.7;0;25.7;4.8;NA
2001-04-08;23060;0;0;24.6;5;NA
2001-04-09;23210;0;0.1;26.5;5;NA
2001-04-10;23390;0.1;25.7;26.6;4.9;NA
2001-04-11;23580;25.7;6.4;26.5;5;NA
2001-04-12;23790;6.4;32.3;25.9;4.4;NA
2001-04-13;24080;32.3;0;25.4;4.8;NA
2001-04-14;24290;0;7.2;26.4;4.8;NA
2001-04-15;24450;7.2;61.8;26.5;4.9;NA
2001-04-16;24630;61.8;30;26;4.7;NA
2001-04-17;24840;30;0;26.2;4.6;NA
2001-04-18;25010;0;0;26.5;4.8;NA
2001-04-19;25140;0;0;27;4.9;NA
2001-04-20;25250;0;3.4;27.1;4.9;0.689
2001-04-21;25330;3.4;3.6;27.8;4.7;NA
2001-04-22;25400;3.6;0;28;4.6;NA
2001-04-23;25490;0;0.7;27.7;4.3;NA
2001-04-24;25530;0.7;17.4;27;4.7;NA
2001-04-25;25530;17.4;13.6;24.8;4.7;NA
2001-04-26;25510;13.6;0;25.7;4.8;NA
2001-04-27;25400;0;0;26.3;4.8;NA
2001-04-28;25280;0;0.2;27;4.8;NA
2001-04-29;25140;0.2;13.1;26.7;4.7;0.24
2001-04-30;25050;13.1;2.7;25;4.6;NA
2001-05-01;25000;2.7;0.2;26.4;4.5;NA
2001-05-02;24960;0.2;0.3;26.7;4.7;NA
2001-05-03;24920;0.3;11.9;25.9;4.5;NA
2001-05-04;24920;11.9;0;26.7;4.4;NA
2001-05-05;24960;0;9.8;26;4.5;NA
2001-05-06;25000;9.8;0;24.9;4.5;NA
2001-05-07;25040;0;0.1;24.9;4.6;NA
2001-05-08;25030;0.1;2.2;26.2;4.4;NA
2001-05-09;25020;2.2;0;26.6;4.5;NA
2001-05-10;24980;0;0;25.8;4.7;NA
2001-05-11;24930;0;5.5;27.5;4.8;NA
2001-05-12;24850;5.5;8.8;26.6;4.5;NA
2001-05-13;24760;8.8;2.5;26;4.6;NA
2001-05-14;24720;2.5;0;24.7;4.7;NA
2001-05-15;24710;0;0;25.9;4.4;NA
2001-05-16;24660;0;0.1;26.4;4.6;NA
2001-05-17;24600;0.1;0;26.5;4.6;NA
2001-05-18;24560;0;0;25.9;4.5;NA
2001-05-19;24560;0;36.1;26.2;4.6;NA
2001-05-20;24540;36.1;7.1;26.4;4.6;NA
2001-05-21;24500;7.1;0;25.7;4.5;NA
2001-05-22;24450;0;0.1;26.3;4.6;0.493
2001-05-23;24420;0.1;16;26.5;4.4;NA
2001-05-24;24400;16;0;27;4.4;NA
2001-05-25;24370;0;0;26.5;4.5;NA
2001-05-26;24340;0;0;27;4.3;NA
2001-05-27;24250;0;0;26.7;4.5;NA
2001-05-28;24160;0;39.2;26.2;4.4;NA
2001-05-29;24040;39.2;0;26.1;4.4;NA
2001-05-30;23930;0;0.3;26;4.4;NA
2001-05-31;23770;0.3;7.1;26.8;4.3;NA
2001-06-01;23660;7.1;0;26.5;4.4;NA
2001-06-02;23500;0;10.5;26.1;4.2;NA
2001-06-03;23350;10.5;3.7;26;4.4;NA
2001-06-04;23150;3.7;0.1;25.2;4.3;NA
2001-06-05;22720;0.1;0;26;4.3;NA
2001-06-06;22370;0;0.1;26;4.3;NA
2001-06-07;21960;0.1;0;26.2;4.2;NA
2001-06-08;21590;0;0;25.2;4.2;NA
2001-06-09;21460;0;31.8;25.7;4.1;NA
2001-06-10;21450;31.8;4.4;25.8;4;NA
2001-06-11;21440;4.4;8;25.7;4;NA
2001-06-12;21390;8;0;25.6;4.2;NA
2001-06-13;21330;0;0;25.2;4.3;NA
2001-06-14;21340;0;0;25.9;4.3;NA
2001-06-15;21350;0;12.1;26;4.4;NA
2001-06-16;21360;12.1;0.9;26.7;4.3;NA
2001-06-17;21410;0.9;0.3;26.5;4.3;NA
2001-06-18;21460;0.3;0;25.6;4.4;NA
2001-06-19;21490;0;0;22.8;4.3;NA
2001-06-20;21470;0;0;21.5;4.3;NA
2001-06-21;21400;0;0;21.2;4.3;NA
2001-06-22;21380;0;0;22;4.2;NA
2001-06-23;21340;0;0;22.7;4.2;0.158
2001-06-24;21310;0;0.1;23.8;4.2;NA
2001-06-25;21250;0.1;0.2;24.9;4.2;NA
2001-06-26;21140;0.2;0;25.3;4;NA
2001-06-27;20890;0;0;23.1;4.2;NA
2001-06-28;20530;0;0;24.6;4.9;NA
2001-06-29;20080;0;0.1;25.2;4.3;NA
2001-06-30;19670;0.1;19.6;25.7;4.1;NA
2001-07-01;19010;19.6;0;26;4.1;NA
2001-07-02;18600;0;0.1;25.7;4.1;NA
2001-07-03;18210;0.1;0;25.1;4.1;NA
2001-07-04;17860;0;0.2;26.1;4.1;NA
2001-07-05;17300;0.2;45.5;25.9;4.2;NA
2001-07-06;16750;45.5;0.4;23.8;4;NA
2001-07-07;16490;0.4;8.4;24.7;4;NA
2001-07-08;16570;8.4;0;26;3.8;NA
2001-07-09;16690;0;0.1;26.2;3.9;NA
2001-07-10;16790;0.1;0;26.5;4.3;NA
2001-07-11;16880;0;12;27.2;3.8;NA
2001-07-12;16980;12;18.9;26.7;4;NA
2001-07-13;17160;18.9;3.7;26;4;NA
2001-07-14;17260;3.7;0;26.5;4.1;NA
2001-07-15;17160;0;0.3;26.1;4.1;NA
2001-07-16;16930;0.3;3.3;26.4;4.1;NA
2001-07-17;16810;3.3;4.9;26.8;4;NA
2001-07-18;16890;4.9;6.7;26.8;4.1;0.09
2001-07-19;17080;6.7;12.4;26.3;4.1;NA
2001-07-20;17130;12.4;0;26;4.2;NA
2001-07-21;17060;0;0.1;26.2;4.4;NA
2001-07-22;17000;0.1;7.2;26.4;4.2;NA
2001-07-23;17110;7.2;3.8;25.3;4.2;NA
2001-07-24;17390;3.8;0;25.8;4.1;NA
2001-07-25;17620;0;0;26.1;4;0.738
2001-07-26;17590;0;14.3;26.3;4;NA
2001-07-27;17370;14.3;41.3;26.2;3.5;NA
2001-07-28;17130;41.3;0;20.7;3.5;NA
2001-07-29;16750;0;0;22.6;3.6;NA
2001-07-30;16370;0;0.2;22.5;3.8;NA
2001-07-31;16190;0.2;0;24.6;3.9;NA
2001-08-01;16330;0;0;25.1;4.4;NA
2001-08-02;16510;0;0;25.9;4;NA
2001-08-03;16380;0;0;25.7;4;0.348
2001-08-04;15890;0;0;26;3.9;NA
2001-08-05;15280;0;0;26.1;3.8;NA
2001-08-06;14630;0;0.1;26.5;3.8;NA
2001-08-07;13910;0.1;0.1;25.7;3.9;NA
2001-08-08;13250;0.1;0;26.9;3.9;NA
2001-08-09;12730;0;0.1;25.6;4;NA
2001-08-10;12290;0.1;0;25.3;3.8;NA
2001-08-11;11980;0;0;25.8;3.5;NA
2001-08-12;11870;0;0;26.3;4.4;NA
2001-08-13;12310;0;0;26.5;3.5;NA
2001-08-14;12560;0;0.1;26.9;3.6;NA
2001-08-15;12270;0.1;0.1;27.1;3.8;NA
2001-08-16;11770;0.1;0;27.3;3.9;NA
2001-08-17;10990;0;0;26.8;4.1;NA
2001-08-18;10340;0;0;27.6;4.1;NA
2001-08-19;9849;0;25.4;27.6;4.1;NA
2001-08-20;9698;25.4;0;25.5;4.1;NA
2001-08-21;9682;0;0;23.1;4.2;NA
2001-08-22;9681;0;0.1;24.4;4.2;NA
2001-08-23;9667;0.1;0;25.7;4.4;NA
2001-08-24;10080;0;0;26.2;4.2;NA
2001-08-25;11000;0;0;27.6;4.2;NA
2001-08-26;11990;0;0;27.6;4.3;NA
2001-08-27;12430;0;7.5;27.2;4.2;NA
2001-08-28;12260;7.5;0.5;27.5;4.2;NA
2001-08-29;11770;0.5;0;27;4.2;NA
2001-08-30;11320;0;0;27.1;4.2;NA
2001-08-31;11060;0;0;27.5;4.2;NA
2001-09-01;11050;0;0.1;27.3;4.2;NA
2001-09-02;11090;0.1;0;26.8;4.2;NA
2001-09-03;11010;0;2.8;27.4;4.4;NA
2001-09-04;10850;2.8;11.1;26.6;4.3;NA
2001-09-05;10730;11.1;0.1;25.2;4.3;NA
2001-09-06;10510;0.1;0;25.1;4.3;NA
2001-09-07;10260;0;0;26.9;4.3;NA
2001-09-08;10270;0;0;26.8;4.1;NA
2001-09-09;11210;0;1.4;28.1;4.2;NA
2001-09-10;12550;1.4;12.5;27.4;4.3;NA
2001-09-11;13500;12.5;0;24.8;4.4;NA
2001-09-12;13680;0;0.6;26;4.4;NA
2001-09-13;13420;0.6;7.7;27.4;4.6;NA
2001-09-14;13310;7.7;3.8;26.8;4.3;NA
2001-09-15;13820;3.8;0;26.8;4.5;NA
2001-09-16;14380;0;8.5;27.4;4;NA
2001-09-17;14650;8.5;0.1;24.4;4;NA
2001-09-18;14770;0.1;0;24.5;4.1;NA
2001-09-19;14830;0;0;25.9;4.3;NA
2001-09-20;14760;0;0.1;26.7;4.4;NA
2001-09-21;14600;0.1;1;27.4;4.3;NA
2001-09-22;14410;1;0.1;25.2;4.3;NA
2001-09-23;14020;0.1;1.6;26.2;4.4;NA
2001-09-24;13590;1.6;0;27.8;4.5;NA
2001-09-25;13270;0;0.1;28.2;4.3;NA
2001-09-26;12990;0.1;8.3;28.5;4.3;NA
2001-09-27;12880;8.3;4.9;28.3;4.4;0.563
2001-09-28;12690;4.9;3.1;27.2;4.5;NA
2001-09-29;12480;3.1;0.2;26.1;4.5;NA
2001-09-30;12260;0.2;4;27.4;4.4;NA
2001-10-01;12240;4;0.3;28.1;4.3;NA
2001-10-02;12710;0.3;12.2;28.8;4.5;NA
2001-10-03;13350;12.2;0.3;28.6;4.7;NA
2001-10-04;13110;0.3;43.8;28.2;4.6;NA
2001-10-05;12750;43.8;0.9;27.3;4.7;NA
2001-10-06;12290;0.9;5.5;27.6;4.4;-0.047
2001-10-07;11840;5.5;0;27.6;4.7;NA
2001-10-08;11510;0;0;27.8;4.8;NA
2001-10-09;11250;0;0.2;28.5;4.7;NA
2001-10-10;11140;0.2;0;28.6;4.7;NA
2001-10-11;11220;0;0;28;4.5;NA
2001-10-12;11380;0;17.4;26.4;4.6;NA
2001-10-13;11360;17.4;19.4;27;4.6;NA
2001-10-14;11110;19.4;0.7;27.7;4.6;NA
2001-10-15;10830;0.7;2.5;28;4.8;NA
2001-10-16;10880;2.5;3.7;28;4.9;NA
2001-10-17;11120;3.7;0.6;26.8;5.1;NA
2001-10-18;11290;0.6;2.7;27.8;4.8;NA
2001-10-19;11450;2.7;0.8;27.4;4.2;NA
2001-10-20;11750;0.8;13.4;28.5;4.5;NA
2001-10-21;12450;13.4;2.2;28.3;4.4;NA
2001-10-22;13190;2.2;0;27.6;4.7;NA
2001-10-23;13590;0;0;26.6;4.9;NA
2001-10-24;13850;0;1.4;26.9;4.9;NA
2001-10-25;14000;1.4;5.4;27;4.7;NA
2001-10-26;14180;5.4;0.1;26.5;4.9;NA
2001-10-27;14640;0.1;0.2;27.8;5;NA
2001-10-28;15010;0.2;8.5;28.1;4.8;NA
2001-10-29;15030;8.5;7.8;26.2;4.7;NA
2001-10-30;14900;7.8;6.7;26.6;4.2;NA
2001-10-31;14750;6.7;21;26.8;5;NA
2001-11-01;14790;21;0;25.2;5;NA
2001-11-02;15140;0;0;26.3;5.1;NA
2001-11-03;15590;0;0;27;5.1;NA
2001-11-04;15840;0;18.2;27.6;5;NA
2001-11-05;16110;18.2;24.7;27.6;4.8;NA
2001-11-06;16220;24.7;4.5;27.7;4.9;NA
2001-11-07;16060;4.5;5.7;27.5;4.9;NA
2001-11-08;15690;5.7;1.9;27.8;4.7;NA
2001-11-09;15420;1.9;8.6;27.9;4.7;NA
