date,q,pp,t,pet
2004-02-07,2986,0.7556,23.8037,4.543607794
2004-02-08,2974,0,24.0679,4.588464702
2004-02-09,2964,7.7971,22.523,4.347529447
2004-02-10,2974,0,22.7927,4.39300533
2004-02-11,2988,0.0127,24.3205,4.637427804
2004-02-12,3014,0.4174,24.0973,4.60493203
2004-02-13,3051,0,24.9289,4.739312606
2004-02-14,3079,7.6653,24.2945,4.64144783
2004-02-15,3097,16.4241,23.6459,4.541096716
2004-02-16,3124,12.9263,24.1205,4.618655038
2004-02-17,3156,1.3266,24.8812,4.741547373
2004-02-18,3206,5.658,24.3682,4.662202381
2004-02-19,3239,5.11,24.0351,4.611207517
2004-02-20,3267,11.6278,23.3077,4.497371299
2004-02-21,3301,14.4308,22.9759,4.446167134
2004-02-22,3368,29.7185,21.704,4.245313976
2004-02-23,3443,0,22.5264,4.377220352
2004-02-24,3542,0,23.9058,4.597616197
2004-02-25,3649,0,24.2913,4.659806176
2004-02-26,3719,12.2727,23.1452,4.478136544
2004-02-27,3740,0.8097,23.8059,4.583741206
2004-02-28,3757,2.313,24.3601,4.672219738
2004-02-29,3787,0.8533,24.5769,4.706808242
2004-03-01,3843,35.6666,23.4954,4.534583269
2004-03-02,3912,10.5247,23.7043,4.567500837
2004-03-03,3993,26.3204,22.0916,4.31037756
2004-03-04,4132,1.3154,22.0579,4.304307905
2004-03-05,4314,8.2732,22.6569,4.398662289
2004-03-06,4482,0,22.7308,4.409267012
2004-03-07,4492,14.0617,23.7046,4.562691588
2004-03-08,4327,2.089,23.9842,4.605481398
2004-03-09,4253,16.185,22.797,4.415033479
2004-03-10,4445,3.1784,22.3906,4.34848557
2004-03-11,4796,9.5257,23.1497,4.466718079
2004-03-12,5253,18.5228,23.7338,4.556840523
2004-03-13,5452,0.0564,23.9315,4.585379447
2004-03-14,5166,10.6001,23.6326,4.534987905
2004-03-15,4922,12.9802,23.8341,4.563626837
2004-03-16,4863,7.1272,22.9658,4.42279327
2004-03-17,4946,12.5491,23.9438,4.573701853
2004-03-18,5218,13.7984,24.3216,4.629350825
2004-03-19,5445,23.6344,23.5149,4.497815385
2004-03-20,5724,13.6794,23.4674,4.485926559
2004-03-21,5896,25.6614,23.8021,4.533988117
2004-03-22,6110,4.8311,22.6951,4.35500226
2004-03-23,6140,42.993,22.1611,4.266182934
2004-03-24,6065,1.6609,22.5288,4.318805433
2004-03-25,6135,0.2142,23.9456,4.535454991
2004-03-26,6300,5.53,24.0401,4.544396665
2004-03-27,6157,54.015,23.448,4.445777729
2004-03-28,6381,1.1114,22.8661,4.34878918
2004-03-29,7064,60.2564,23.0664,4.373745832
2004-03-30,8477,2.0928,23.62,4.453381496
2004-03-31,7821,6.4935,23.9747,4.501649877
2004-04-01,6247,4.3883,24.353,4.553204103
2004-04-02,5636,7.7056,24.918,4.633281994
2004-04-03,5345,15.5589,24.2805,4.526955892
2004-04-04,4870,0.3007,24.5679,4.563523366
2004-04-05,4687,8.5161,23.9879,4.466109838
2004-04-06,4476,13.1068,24.6891,4.565872417
2004-04-07,4344,3.6915,25.2705,4.646673093
2004-04-08,4097,1.813,25.1899,4.625536834
2004-04-09,3792,6.0882,24.3675,4.490844714
2004-04-10,3576,0,25.1616,4.603193023
2004-04-11,3403,0.4959,25.3916,4.628985433
2004-04-12,3231,2.8206,24.9979,4.559684405
2004-04-13,2844,0.0773,25.4978,4.626035284
2004-04-14,2961,40.427,24.6687,4.490770417
2004-04-15,3792,2.3135,24.3716,4.436268984
2004-04-16,3835,7.6778,23.8186,4.343279019
2004-04-17,3175,6.1135,24.1228,4.379453012
2004-04-18,2882,2.1077,23.562,4.28553679
2004-04-19,2672,0.0373,23.9113,4.328154628
2004-04-20,2452,0.0614,24.386,4.389181375
2004-04-21,2317,6.8602,24.4918,4.394832547
2004-04-22,2075,15.011,24.2309,4.345823356
2004-04-23,1939,0.0445,24.3454,4.352615783
2004-04-24,2097,0.0129,23.6555,4.240246083
2004-04-25,2462,11.1041,24.3609,4.334293797
2004-04-26,2644,35.1124,22.3297,4.024794359
2004-04-27,2598,2.7605,23.2884,4.155964339
2004-04-28,2427,1.6505,22.9907,4.102299419
2004-04-29,2057,1.41,23.9266,4.229193539
2004-04-30,1889,3.4188,24.6433,4.323451035
2004-05-01,1757,12.0167,24.8461,4.34243692
2004-05-02,2302,20.3154,23.1428,4.084643318
2004-05-03,3482,0.9712,24.3679,4.252070718
2004-05-04,4148,108.5562,24.2609,4.226265193
2004-05-05,5312,0.5865,23.3105,4.079056291
2004-05-06,6002,14.3787,22.8122,3.997542643
2004-05-07,7376,0.1164,21.8073,3.843791708
2004-05-08,9070,0,21.1289,3.737500134
2004-05-09,9573,0,22.0211,3.855863481
2004-05-10,10010,0,23.7322,4.090271742
2004-05-11,8718,0,24.8029,4.232661075
2004-05-12,8576,0,24.7477,4.214906926
2004-05-13,9126,0,24.5626,4.17893578
2004-05-14,9360,1.1733,23.7605,4.056184756
2004-05-15,8719,5.6117,22.343,3.84747973
2004-05-16,8973,0.2681,22.4307,3.851124002
2004-05-17,8920,0,23.459,3.986604274
2004-05-18,8202,1.7497,22.9734,3.909983821
2004-05-19,7283,0.3209,22.5143,3.837501844
2004-05-20,7277,0.0394,23.0706,3.906765383
2004-05-21,7315,2.2226,23.8657,4.00902882
2004-05-22,6902,1.0143,23.8565,3.999530215
2004-05-23,6080,6.4374,23.76,3.978140196
2004-05-24,5542,46.6951,23.4047,3.921260928
2004-05-25,5883,35.3002,23.2261,3.889108083
2004-05-26,5676,51.1578,22.3819,3.765705777
2004-05-27,5327,1.4247,22.3325,3.752033219
2004-05-28,6150,0.4127,21.881,3.683484625
2004-05-29,5942,1.1475,22.1553,3.714638214
2004-05-30,5934,0,22.3214,3.731095993
2004-05-31,5951,0,22.1017,3.695092776
2004-06-01,6139,24.2908,21.7205,3.637417925
2004-06-02,7138,14.8875,21.3653,3.5836557
2004-06-03,9079,20.0132,20.4798,3.458281026
2004-06-04,12020,7.2466,20.9453,3.51657636
2004-06-05,14360,0,23.2698,3.82655668
2004-06-06,15110,0.5195,22.9729,3.781590515
2004-06-07,13760,13.1436,21.1312,3.528385457
2004-06-08,11330,2.7452,21.322,3.550126225
2004-06-09,9416,0.0972,22.1726,3.660946683
2004-06-10,8796,2.5407,22.6026,3.715172708
2004-06-11,7468,33.6082,22.3159,3.67317202
2004-06-12,7136,7.967,21.8213,3.603567285
2004-06-13,8045,25.2767,20.6142,3.438676708
2004-06-14,9307,4.3017,20.7855,3.459193493
2004-06-15,8497,0,20.9622,3.480653903
2004-06-16,8131,1.302,21.4535,3.544492904
2004-06-17,7572,0.456,21.847,3.595424323
2004-06-18,5728,0,22.5679,3.690400401
2004-06-19,4913,8.5469,21.7436,3.578798495
2004-06-20,4756,2.1701,22.8107,3.720567275
2004-06-21,5292,0.9791,23.0871,3.756785427
2004-06-22,4836,6.2658,21.9233,3.600662998
2004-06-23,4352,14.9917,21.6982,3.570370921
2004-06-24,5330,9.4799,21.9538,3.604632488
2004-06-25,5801,1.6652,22.1784,3.63502113
2004-06-26,6740,2.3671,22.2653,3.647268598
2004-06-27,6693,0.245,21.3484,3.525480927
2004-06-28,5782,12.9395,21.2221,3.509702812
2004-06-29,7450,0.2904,22.6692,3.704845923
2004-06-30,7896,3.2022,22.5743,3.693859995
2004-07-01,6004,0.2234,22.4492,3.679082107
2004-07-02,5543,0.6183,22.5061,3.688959211
2004-07-03,5343,0.0377,22.4171,3.679529457
2004-07-04,5829,56.674,21.6871,3.584252768
2004-07-05,7027,1.3082,21.8689,3.611634456
2004-07-06,6916,2.3899,22.1688,3.655196985
2004-07-07,8709,0,22.9447,3.763184886
2004-07-08,7536,0,23.2483,3.807966161
2004-07-09,5456,23.7013,22.4241,3.70089023
2004-07-10,4661,7.6912,22.1117,3.662954367
2004-07-11,4574,26.6592,21.3688,3.566920267
2004-07-12,4822,0.1151,21.4724,3.585513809
2004-07-13,4831,0,22.7792,3.767550154
2004-07-14,4430,35.6028,22.5019,3.735156392
2004-07-15,4452,30.4841,22.3137,3.714995818
2004-07-16,4962,20.584,22.2199,3.707833948
2004-07-17,5148,6.4794,21.7331,3.647225373
2004-07-18,5226,0.6995,20.939,3.544613586
2004-07-19,5743,1.7158,21.0262,3.56246792
2004-07-20,4938,8.1376,21.5534,3.640879157
2004-07-21,5531,0.8028,21.4694,3.635773232
2004-07-22,5851,0,22.3065,3.75755333
2004-07-23,6838,0,22.9836,3.857875352
2004-07-24,7247,6.7343,22.3883,3.782974712
2004-07-25,7076,2.1816,21.6848,3.692950721
2004-07-26,6370,1.5348,21.7106,3.703829748
2004-07-27,6340,50.4109,21.4431,3.674119877
2004-07-28,6290,0,22.3584,3.809080518
2004-07-29,6317,41.7808,22.7453,3.87098463
2004-07-30,6478,9.286,21.5475,3.711687533
2004-07-31,6459,9.3301,19.9846,3.500646486
2004-08-01,6640,0.9521,20.522,3.583687031
2004-08-02,6647,0,21.2934,3.700089178
2004-08-03,6892,0,22.3191,3.852934026
2004-08-04,6680,0.1758,22.2881,3.857154232
2004-08-05,5932,0.5513,22.1612,3.847858322
2004-08-06,5316,0,22.8729,3.957634546
2004-08-07,5435,0.8526,21.0288,3.704223651
2004-08-08,5914,4.434,19.4698,3.490343888
2004-08-09,6466,0.1558,20.8651,3.697864916
2004-08-10,6793,0,21.2517,3.761809951
2004-08-11,6566,0.0385,21.5676,3.8158989
2004-08-12,5789,0.4368,21.7631,3.852900366
2004-08-13,5412,0.0027,21.8228,3.870464983
2004-08-14,5386,0.3129,22.0824,3.917002383
2004-08-15,5924,0.0027,22.8591,4.038690415
2004-08-16,6207,0,22.874,4.050213048
2004-08-17,6100,88.9478,22.1822,3.958819812
2004-08-18,5587,11.2565,21.764,3.906891577
2004-08-19,5049,2.7198,21.9161,3.938107042
2004-08-20,5596,13.2619,22.1735,3.984841506
2004-08-21,6208,0,22.6056,4.057392405
2004-08-22,6122,2.9926,22.1457,3.998790989
2004-08-23,6159,1.8201,21.9537,3.979391083
2004-08-24,6453,0.9701,22.0529,4.002898932
2004-08-25,6822,0.8775,22.0154,4.006139176
2004-08-26,7311,0.7073,22.4418,4.078229071
2004-08-27,7198,0,22.3177,4.068528923
2004-08-28,6622,0.125,23.1753,4.205186572
2004-08-29,6277,44.4739,22.2063,4.069098251
2004-08-30,5457,4.806,21.1639,3.921308741
2004-08-31,4405,1.8724,22.4278,4.119141035
2004-09-01,4148,0,23.7125,4.320763467
2004-09-02,3768,0,23.3664,4.277141167
2004-09-03,3410,11.6472,22.5642,4.164282174
2004-09-04,3081,9.3345,22.6749,4.189007984
2004-09-05,2697,0,23.3119,4.293475271
2004-09-06,2319,9.9364,23.4766,4.326401868
2004-09-07,1997,0,23.9908,4.412463888
2004-09-08,1742,17.5603,23.0786,4.281162041
2004-09-09,1574,26.5358,22.6406,4.22164302
2004-09-10,1295,8.6062,22.6077,4.223711535
2004-09-11,1093,2.1937,23.3857,4.349860981
2004-09-12,904.8,11.2037,21.7461,4.105153232
2004-09-13,1265,0,20.9078,3.982663643
2004-09-14,1862,0,21.9279,4.145724946
2004-09-15,2456,0,22.3647,4.21914075
2004-09-16,3068,0,22.7297,4.281480351
2004-09-17,3559,0,23.0167,4.331727302
2004-09-18,3829,1.0594,23.6712,4.43879403
2004-09-19,4182,0.0453,23.8356,4.469948816
2004-09-20,4466,14.4416,24.1899,4.530434481
2004-09-21,4795,4.4128,24.0429,4.512944651
2004-09-22,5166,5.5769,24.1856,4.54025648
2004-09-23,5519,16.9492,23.6594,4.463231618
2004-09-24,4998,0.0063,24.1269,4.54073242
2004-09-25,4393,6.6385,23.8184,4.497068473
2004-09-26,3621,14.0538,23.3068,4.421371739
2004-09-27,3380,0,22.6949,4.329634966
2004-09-28,2893,0.6471,24.3332,4.589599171
2004-09-29,2052,16.9944,22.9231,4.372415368
2004-09-30,1555,8.8732,23.1027,4.40379375
2004-10-01,1307,37.6157,23.4007,4.453565642
2004-10-02,2504,14.7384,23.2595,4.434268795
2004-10-03,4795,4.003,23.4724,4.47032707
2004-10-04,4698,0,23.8533,4.532600937
2004-10-05,4192,16.0748,23.5972,4.494604913
2004-10-06,5241,1.588,23.2643,4.444282805
2004-10-07,6920,0,24.1814,4.590337812
2004-10-08,6558,0,25.1829,4.749571276
2004-10-09,5573,3.1703,24.6067,4.660349222
2004-10-10,4944,50.4761,23.8845,4.547876716
2004-10-11,4732,7.6385,24.7903,4.691532368
2004-10-12,4740,0,25.5464,4.811459446
2004-10-13,4119,32.6746,24.5695,4.658209299
2004-10-14,3105,12.752,23.4394,4.480590746
2004-10-15,2761,1.9253,23.6219,4.509569749
2004-10-16,2488,12.2225,24.2444,4.607692763
2004-10-17,2175,6.1817,25.1386,4.748437939
2004-10-18,2150,1.4323,25.6466,4.828142113
2004-10-19,3432,31.2099,24.5915,4.661421424
2004-10-20,4886,12.6531,23.3115,4.459148616
2004-10-21,5449,45.3834,23.9232,4.554677029
2004-10-22,6305,0.1922,23.8321,4.539360539
2004-10-23,6970,37.4629,23.0951,4.422232896
2004-10-24,7382,7.9517,23.3771,4.465371975
2004-10-25,7268,19.1102,24.1396,4.583933595
2004-10-26,6345,1.6751,24.6564,4.663642941
2004-10-27,5387,32.4071,23.8803,4.539920703
2004-10-28,4817,0.9465,23.2372,4.437067489
2004-10-29,5176,26.6242,23.485,4.47411524
2004-10-30,6232,5.2025,23.8056,4.522449059
2004-10-31,6725,0.3608,23.6131,4.49011384
2004-11-01,6653,37.5753,23.4009,4.454620236
2004-11-02,6343,7.7114,23.3224,4.440029393
2004-11-03,5612,4.8743,23.9391,4.534294274
2004-11-04,5148,7.1309,24.6652,4.645507312
2004-11-05,5016,15.6924,23.66,4.48555473
2004-11-06,5830,5.06,23.4452,4.449350538
2004-11-07,7446,59.2412,21.9236,4.208841793
2004-11-08,8854,7.6125,22.4606,4.290186333
2004-11-09,8346,0.7971,23.2467,4.410278059
2004-11-10,7674,2.5697,24.3588,4.581047313
2004-11-11,6788,5.0992,24.6622,4.625458633
2004-11-12,6413,6.4051,24.3796,4.578462611
2004-11-13,6553,14.577,23.1976,4.391433558
2004-11-14,5786,0,24.1564,4.537818424
2004-11-15,4545,3.4855,24.4301,4.577446728
2004-11-16,4100,0.0657,24.9742,4.659050792
2004-11-17,4147,12.9315,24.9343,4.649837765
2004-11-18,3582,5.8239,24.0207,4.505018894
2004-11-19,3901,10.5095,23.6454,4.443912218
2004-11-20,4922,28.4418,22.4989,4.263341964
2004-11-21,6354,5.5815,22.7804,4.304281149
2004-11-22,6388,0.3739,23.6777,4.440556088
2004-11-23,5373,0.5544,24.1353,4.508661652
2004-11-24,4717,21.9189,23.5882,4.421349515
2004-11-25,4890,9.8064,23.2325,4.363777497
2004-11-26,4523,0.0104,23.9905,4.478371158
2004-11-27,4041,0.2059,24.2518,4.516214082
2004-11-28,3678,4.7565,23.6563,4.421875814
2004-11-29,3992,6.1904,24.8397,4.602066022
2004-11-30,4629,27.4961,22.8387,4.291284111
2004-12-01,5033,1.824,22.5048,4.23774844
2004-12-02,5071,13.1253,22.9388,4.302607143
2004-12-03,4946,16.0305,23.8207,4.436444759
2004-12-04,4738,0.4386,23.2594,4.34820358
2004-12-05,4773,4.3017,22.8517,4.28376066
2004-12-06,6356,14.0905,23.2818,4.348281574
2004-12-07,7707,0,24.4961,4.533391911
2004-12-08,7550,1.9083,24.4111,4.518864013
2004-12-09,6038,22.2857,23.8574,4.432473473
2004-12-10,5545,6.4017,23.6488,4.399245837
2004-12-11,6328,0,24.2546,4.491185581
2004-12-12,6339,5.0215,24.1005,4.466576501
2004-12-13,5281,2.14,24.1208,4.468870811
2004-12-14,4807,22.0982,22.6108,4.236493616
2004-12-15,5747,14.0845,23.7617,4.41253607
2004-12-16,6329,21.256,24.3669,4.504962881
2004-12-17,7778,12.1265,25.3031,4.648287181
2004-12-18,7503,27.0447,24.8878,4.584438167
2004-12-19,6286,30.7348,24.3022,4.494612594
2004-12-20,5286,10.3246,24.575,4.536598077
2004-12-21,4586,16.6849,23.8354,4.423425676
2004-12-22,4588,10.9043,24.2222,4.483184036
2004-12-23,4844,3.6999,24.7783,4.569073576
2004-12-24,6169,0.3833,25.6028,4.696319739
2004-12-25,6442,0,26.3094,4.80566029
2004-12-26,5556,3.6005,24.8408,4.581251259
2004-12-27,4579,4.149,23.672,4.402915475
2004-12-28,3786,1.5275,24.0464,4.461661622
2004-12-29,3038,12.4982,24.2839,4.499541565
2004-12-30,2784,13.5014,24.2387,4.494127009
2004-12-31,2930,9.2634,23.8229,4.431855254
2005-01-01,3240,0.2592,23.9764,4.455548689
2005-01-02,3714,11.5204,23.8842,4.443148377
2005-01-03,4040,6.1089,24.581,4.55228246
2005-01-04,3640,33.9859,23.9474,4.456805427
2005-01-05,3271,16.1659,23.0514,4.320937585
2005-01-06,3790,0.4817,23.2946,4.360613547
2005-01-07,5256,8.4342,22.3718,4.220645592
2005-01-08,7063,0.7997,23.9839,4.471717541
2005-01-09,7854,0,25.3963,4.692350109
2005-01-10,6164,0.3922,25.3755,4.691967423
2005-01-11,4790,7.8587,25.1984,4.66752487
2005-01-12,4925,2.3654,24.2151,4.518456201
2005-01-13,5476,20.9431,23.9241,4.476420907
2005-01-14,6206,3.583,25.2417,4.683532154
2005-01-15,5934,0,27.0108,4.960979791
2005-01-16,5333,0.4267,27.6405,5.062187409
2005-01-17,4957,0.1588,26.9325,4.95599834
2005-01-18,4558,0,26.2703,4.856829691
2005-01-19,4121,0,26.5652,4.906334881
2005-01-20,3736,0,26.5184,4.902812287
2005-01-21,3388,4.6021,26.1349,4.846911601
2005-01-22,3137,2.5572,25.7077,4.784151205
2005-01-23,2896,26.7362,25.8758,4.814139473
2005-01-24,2585,4.0983,25.6947,4.789706745
2005-01-25,2387,23.5102,24.8029,4.654261227
2005-01-26,2217,0.7372,24.5395,4.616821168
2005-01-27,2048,2.5923,25.5562,4.779553045
2005-01-28,1850,11.6715,25.3849,4.756565537
2005-01-29,1681,12.8041,25.3602,4.756495459
2005-01-30,1431,9.2579,25.0899,4.717896265
2005-01-31,1215,6.677,24.9976,4.707139639
2005-02-01,1392,29.8441,25.6534,4.813813267
2005-02-02,1779,41.9836,23.3881,4.461525244
2005-02-03,2088,8.3817,22.2536,4.286502813
2005-02-04,3605,0,22.8404,4.382097338
2005-02-05,5002,0,23.6201,4.508161421
2005-02-06,5821,0,23.9454,4.56271582
2005-02-07,6397,0.554,24.3203,4.62509829
2005-02-08,6853,51.603,24.0442,4.584723578
2005-02-09,7725,0,24.5419,4.666434624
2005-02-10,8471,24.8268,24.4978,4.662519029
2005-02-11,9624,24.6856,24.4062,4.650982401
2005-02-12,10270,39.1915,23.8895,4.572045649
2005-02-13,10780,1.2612,23.5461,4.520342932
2005-02-14,11340,14.0683,24.6619,4.699659028
2005-02-15,11030,0,25.2107,4.789156932
2005-02-16,9687,6.279,25.7476,4.876721129
2005-02-17,8651,52.262,25.1087,4.777647062
2005-02-18,7500,0,22.9161,4.431681475
2005-02-19,6650,0,22.4572,4.360613431
2005-02-20,6369,0,22.9603,4.442178302
2005-02-21,7424,0,23.5725,4.540983863
2005-02-22,7925,0,25.1223,4.788744052
2005-02-23,7223,2.3242,25.1013,4.786678351
2005-02-24,5938,8.9436,24.9969,4.771161265
2005-02-25,5513,53.1764,24.3757,4.673232949
2005-02-26,5418,0,25.2231,4.8087478
2005-02-27,4762,0.7806,25.2791,4.818164278
2005-02-28,4816,8.7099,25.5541,4.862226937
2005-03-01,4993,66.0088,25.3683,4.832750043
2005-03-02,5412,0.0017,25.2833,4.819098715
2005-03-03,5180,15.3891,23.907,4.599754974
2005-03-04,5288,15.7863,24.2765,4.658003537
2005-03-05,6478,10.494,24.4638,4.687032891
2005-03-06,7550,3.207,24.4701,4.687040757
2005-03-07,7317,7.4549,24.878,4.750677218
2005-03-08,6569,41.0509,24.9138,4.754897948
2005-03-09,6716,36.7563,25.0492,4.77470593
2005-03-10,6770,22.1163,23.5705,4.537889485
2005-03-11,6674,7.1974,24.599,4.699087438
2005-03-12,6276,4.8992,25.5649,4.849955467
2005-03-13,6065,8.6917,25.106,4.774455199
2005-03-14,5559,10.3319,25.4113,4.81991428
2005-03-15,5376,6.679,24.7561,4.712933985
2005-03-16,5284,1.3671,24.3972,4.652749725
2005-03-17,5340,13.6785,24.3348,4.639300718
2005-03-18,5756,9.3256,24.2276,4.618547954
2005-03-19,5760,4.0698,24.72,4.692250986
2005-03-20,5964,22.4591,23.3444,4.470921462
2005-03-21,6853,4.9901,24.0012,4.570043394
2005-03-22,6659,53.3566,22.2303,4.28655746
2005-03-23,7262,10.7388,22.9801,4.399817973
2005-03-24,6864,3.4404,24.2352,4.591960977
2005-03-25,6046,3.3988,24.512,4.629936137
2005-03-26,6671,2.1372,24.7201,4.656810565
2005-03-27,5680,21.1882,24.16,4.56315945
2005-03-28,6302,13.9494,24.1989,4.563126382
2005-03-29,6252,4.0286,24.5293,4.608348507
2005-03-30,6050,17.8275,25.483,4.750338276
2005-03-31,6563,21.2755,24.3619,4.568823974
2005-04-01,5883,0,25.26,4.701340317
2005-04-02,5714,15.7215,25.5744,4.742666287
2005-04-03,5372,9.9388,24.8608,4.624423657
2005-04-04,4962,5.3779,24.4749,4.557011398
2005-04-05,5072,5.8808,22.9406,4.312365131
2005-04-06,5592,1.2548,23.0769,4.325753825
2005-04-07,6956,9.9987,23.5077,4.384185479
2005-04-08,8691,32.6637,23.6068,4.391286825
2005-04-09,9761,1.4071,23.4709,4.362160744
2005-04-10,11040,3.4613,24.1766,4.461652503
2005-04-11,10570,43.7538,24.6726,4.528562984
2005-04-12,10350,1.723,25.6736,4.671937232
2005-04-13,9041,13.9036,23.3767,4.31326181
2005-04-14,8648,0,22.5513,4.179097703
2005-04-15,10050,0,24.4201,4.453141349
2005-04-16,9446,11.6132,23.643,4.326221673
2005-04-17,8729,0,24.4266,4.434911286
2005-04-18,8190,0.6261,24.5139,4.438266178
2005-04-19,7413,0,25.226,4.535208845
2005-04-20,6372,5.0173,24.8819,4.473457914
2005-04-21,5179,21.975,23.2471,4.219071844
2005-04-22,5436,2.2548,24.1625,4.345760657
2005-04-23,6145,0.0927,25.3292,4.509110076
2005-04-24,5263,11.1842,24.4323,4.365505105
2005-04-25,4829,52.344,23.9381,4.28206331
2005-04-26,5332,11.4218,23.8253,4.255227837
2005-04-27,6532,31.7084,22.8174,4.096617036
2005-04-28,6573,1.9465,24.075,4.271526956
2005-04-29,6450,12.8968,23.6961,4.2056824
2005-04-30,8342,57.7291,21.9872,3.945644904
2005-05-01,11030,0,21.8778,3.920105124
2005-05-02,9025,0,23.1183,4.091051898
2005-05-03,6300,0,23.7255,4.16921634
2005-05-04,5418,0.3689,23.7363,4.160623666
2005-05-05,4786,7.091,23.0262,4.047932687
2005-05-06,4671,4.6584,22.654,3.984465928
2005-05-07,4175,2.8635,23.0286,4.028646556
2005-05-08,3723,4.2757,22.9598,4.009044081
2005-05-09,4828,32.3556,23.0818,4.016844615
2005-05-10,6647,0,22.3844,3.907705752
2005-05-11,7764,0,22.8788,3.968783032
2005-05-12,8000,0,23.0094,3.977945002
2005-05-13,8750,0,24.5184,4.182417753
2005-05-14,8028,0.0706,25.3874,4.295528577
2005-05-15,6551,27.5254,24.8708,4.212773895
2005-05-16,5283,28.197,23.3034,3.982619236
2005-05-17,6035,13.1079,23.8972,4.057012782
2005-05-18,6313,2.3,24.7269,4.164214716
2005-05-19,5903,0,24.3654,4.104550712
2005-05-20,7411,0.5227,25.1744,4.20851396
2005-05-21,7871,8.3539,24.0775,4.046902111
2005-05-22,8331,6.9181,23.3384,3.935794466
2005-05-23,8994,0,24.5834,4.100279042
2005-05-24,9447,0.0734,25.5792,4.229775546
2005-05-25,8329,1.8686,24.9011,4.127838531
2005-05-26,7209,46.6604,22.8822,3.841724127
2005-05-27,6039,1.7233,23.0013,3.850888987
2005-05-28,4861,0,23.2774,3.881743132
2005-05-29,4692,43.6323,22.7501,3.80257679
2005-05-30,4811,1.8331,23.0642,3.838968811
2005-05-31,4642,0.5424,22.3215,3.73110965
2005-06-01,4913,0.407,22.1504,3.701732618
2005-06-02,6358,0,23.4771,3.876541008
2005-06-03,6865,0,23.8944,3.927419041
2005-06-04,5852,1.2152,23.085,3.811875392
2005-06-05,5771,0.4676,22.1815,3.684128544
2005-06-06,7126,0.838,23.003,3.790443042
2005-06-07,8447,0.2119,23.3087,3.826986527
2005-06-08,10840,0,23.6796,3.872485135
2005-06-09,8873,6.611,22.4437,3.701413231
2005-06-10,7910,0,23.1943,3.798599658
2005-06-11,7072,58.5601,23.7166,3.865111568
2005-06-12,6741,1.6739,23.6727,3.855621062
